mean: -10623037500.001 std: (+/-16295562142.712) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 10, 'min_samples_leaf': 1}
mean: -9084408875.618 std: (+/-17411777600.613) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 2}
mean: -9430497364.073 std: (+/-20385346960.998) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 2}
mean: -9924975104.413 std: (+/-18553513304.953) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 2}
mean: -9487911404.611 std: (+/-17226515294.239) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 2}
mean: -8881852648.055 std: (+/-18238306209.269) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 2}
mean: -8817526123.103 std: (+/-18050931888.706) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 2}
mean: -8975646802.121 std: (+/-18954491792.818) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 2}
mean: -8948931192.976 std: (+/-18750903752.895) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 2}
mean: -9011972488.108 std: (+/-19318671624.467) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 2}
mean: -9049222944.912 std: (+/-19659819691.693) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 2}
mean: -9014205684.106 std: (+/-18835633178.568) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 2}
mean: -8700779434.001 std: (+/-18183936518.570) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 2}
mean: -8657363023.383 std: (+/-17868563356.963) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 2}
mean: -8954980556.439 std: (+/-18943347719.591) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 2}
mean: -9639030917.070 std: (+/-22336052245.690) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -10125642035.776 std: (+/-22137045364.838) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -9793880439.994 std: (+/-21458204744.391) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -10224338058.716 std: (+/-21642393438.998) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -10074626546.409 std: (+/-21394346808.431) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -9509079248.787 std: (+/-21158157339.822) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -9894091315.642 std: (+/-20625368007.125) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -10077171621.194 std: (+/-21169145047.910) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -9906357991.708 std: (+/-20836946362.266) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -9752205611.983 std: (+/-20977104732.235) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -9422173388.846 std: (+/-21848951861.620) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -9829545002.186 std: (+/-21928374249.065) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -9776454554.504 std: (+/-20990202105.061) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -9718244675.914 std: (+/-20631336899.900) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -10018275192.302 std: (+/-21370945912.396) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -9882029775.037 std: (+/-20833787352.083) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -10515666452.951 std: (+/-21656264935.736) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -10790184367.146 std: (+/-21338015331.566) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -9917021042.410 std: (+/-20960431271.837) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -9956637107.893 std: (+/-21442483656.348) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -9632117074.142 std: (+/-19399864759.611) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -9795023036.593 std: (+/-19894868482.310) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -9663005356.708 std: (+/-19364915034.719) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -9789089210.540 std: (+/-19106987083.966) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -9619102230.946 std: (+/-18667470439.300) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -9552628551.505 std: (+/-18805823427.916) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -9552199939.970 std: (+/-18456544349.242) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -9514007331.299 std: (+/-18599697098.147) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -9550119878.067 std: (+/-18519824421.711) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -9503516843.798 std: (+/-18467282783.221) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -10963540982.846 std: (+/-15467412194.888) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -9872300023.190 std: (+/-15101655282.320) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -9914009844.760 std: (+/-14873888832.316) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -10625337683.721 std: (+/-17074915984.487) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -10631694461.569 std: (+/-15261584063.016) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -10564004263.503 std: (+/-15569930629.250) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -10351392815.069 std: (+/-18190218047.092) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -11179755390.327 std: (+/-15655785765.250) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -10914395208.223 std: (+/-16152526484.345) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -11155218177.220 std: (+/-17076842871.521) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -10078997238.791 std: (+/-18975472907.463) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -10417521150.257 std: (+/-18885612809.216) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -10435862325.622 std: (+/-18716781608.485) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -10266040095.508 std: (+/-18792656134.631) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -11052122185.418 std: (+/-19203065010.710) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -10628663389.593 std: (+/-18937470404.361) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -10537660461.083 std: (+/-19040316631.069) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -10491225731.185 std: (+/-18970750430.105) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -10259229046.066 std: (+/-18937547349.139) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -10412135426.520 std: (+/-19261044962.384) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -10755307320.374 std: (+/-22854658617.135) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -10636146613.535 std: (+/-22569755754.352) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -10585576062.396 std: (+/-22460119460.431) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -10618829968.876 std: (+/-22526664329.202) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -10617807551.755 std: (+/-22504021663.387) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -10635329598.112 std: (+/-22521878791.632) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -10603702080.783 std: (+/-22525894864.477) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -10615477307.794 std: (+/-22490736350.337) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -10590374986.402 std: (+/-22487885064.561) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -10624731628.249 std: (+/-22476619105.920) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -9721534246.025 std: (+/-16332969099.282) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -9994039352.400 std: (+/-16203134758.870) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -9942617674.133 std: (+/-17357705759.333) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -10948141135.665 std: (+/-18740502534.100) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -9821316753.303 std: (+/-15630047845.690) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -10187649448.577 std: (+/-18432014821.734) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -10860170958.635 std: (+/-18078977662.105) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -10707006537.716 std: (+/-17383632116.196) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -8955754822.435 std: (+/-15742782796.437) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -10858580505.519 std: (+/-18194174506.121) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -10265930363.468 std: (+/-20290797918.477) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -9893524337.851 std: (+/-20106912294.583) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -9911590998.493 std: (+/-20107446096.704) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -10368493270.644 std: (+/-20400631211.034) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -10600333420.468 std: (+/-20326536480.223) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -10007021383.740 std: (+/-20192479988.093) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -10201504481.832 std: (+/-20326155216.551) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -9927690072.226 std: (+/-20289830094.450) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -9910041550.934 std: (+/-20206551222.609) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -9848183565.640 std: (+/-20395571857.246) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -10126814294.152 std: (+/-23855272889.107) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -10137371405.891 std: (+/-24162714461.424) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -10178611922.870 std: (+/-24117405441.383) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -10175513714.655 std: (+/-24061583781.800) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -10118769147.971 std: (+/-24206608730.643) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -10161140709.112 std: (+/-24087181439.302) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -10114364694.958 std: (+/-24198796373.452) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -10175758495.463 std: (+/-24125851403.788) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -10116525082.112 std: (+/-24140291689.876) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -10125819184.006 std: (+/-24212361187.080) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -9677820514.713 std: (+/-22937597852.504) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -9612501748.025 std: (+/-22914239435.494) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -10477609185.402 std: (+/-22912457110.516) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -10038697698.928 std: (+/-21821601219.492) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -9854647607.019 std: (+/-22170182962.269) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -9470025695.158 std: (+/-21815937704.007) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -10040579769.120 std: (+/-22140447567.193) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -9692742580.881 std: (+/-21969497576.781) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -9844733818.947 std: (+/-21851159844.120) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -10202070803.808 std: (+/-22408842088.844) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 4}
