mean: -588377.049 std: (+/-711136.674) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 10, 'min_samples_leaf': 1}
mean: -410963.772 std: (+/-595358.239) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -391073.448 std: (+/-578245.709) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -403019.096 std: (+/-482950.439) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -446028.524 std: (+/-653761.900) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -391789.856 std: (+/-628605.805) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -388163.309 std: (+/-592091.676) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -447553.443 std: (+/-623964.562) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -382150.718 std: (+/-557765.761) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -407801.840 std: (+/-528556.467) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -399609.212 std: (+/-632530.662) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -406368.850 std: (+/-591389.708) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -415084.353 std: (+/-559798.877) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -401853.048 std: (+/-546833.484) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -377312.413 std: (+/-531484.549) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -390539.011 std: (+/-576420.297) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -389964.178 std: (+/-566905.324) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -409167.008 std: (+/-574470.763) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -367344.222 std: (+/-605776.358) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -414766.517 std: (+/-590212.539) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -427084.349 std: (+/-620249.534) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -431082.905 std: (+/-617106.445) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -422565.063 std: (+/-640684.700) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -438779.103 std: (+/-664961.285) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -402686.718 std: (+/-566983.753) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -389399.347 std: (+/-596772.830) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -373766.957 std: (+/-534976.015) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -384192.578 std: (+/-554646.763) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -403636.633 std: (+/-533193.468) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -430908.586 std: (+/-599813.785) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -425206.570 std: (+/-601988.809) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -596792.230 std: (+/-719410.336) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -589340.651 std: (+/-688021.446) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -623902.307 std: (+/-725933.189) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -611293.344 std: (+/-748795.843) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -608040.899 std: (+/-739952.065) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -622514.374 std: (+/-735808.880) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -619643.238 std: (+/-747359.955) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -596755.497 std: (+/-646956.260) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -588694.767 std: (+/-705069.158) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -663486.667 std: (+/-762879.824) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -481854.813 std: (+/-645480.808) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -485281.466 std: (+/-650089.786) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -494689.399 std: (+/-611243.860) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -483386.309 std: (+/-602940.819) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -487186.049 std: (+/-612493.789) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -504637.381 std: (+/-634050.193) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -490114.317 std: (+/-635554.326) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -485886.112 std: (+/-584619.074) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -492152.011 std: (+/-672814.704) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -500081.390 std: (+/-619620.605) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -515151.304 std: (+/-810385.885) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -490249.871 std: (+/-739999.257) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -483780.774 std: (+/-800942.033) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -490581.089 std: (+/-808105.055) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -484455.183 std: (+/-786256.796) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -461443.812 std: (+/-737543.216) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -471873.618 std: (+/-747114.093) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -471974.013 std: (+/-733705.830) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -460318.079 std: (+/-705038.330) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -498610.977 std: (+/-765869.271) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -471918.938 std: (+/-562827.957) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -491723.833 std: (+/-559245.669) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -515043.184 std: (+/-610518.803) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -494181.111 std: (+/-586435.680) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -495046.599 std: (+/-599434.850) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -475424.573 std: (+/-502467.498) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -498525.457 std: (+/-613620.155) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -482332.492 std: (+/-580786.080) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -496798.729 std: (+/-657710.858) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -476249.058 std: (+/-541603.754) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -503839.247 std: (+/-605242.313) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -524631.798 std: (+/-666733.864) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -495755.572 std: (+/-586819.017) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -520657.663 std: (+/-662401.597) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -546623.197 std: (+/-711121.722) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -513102.651 std: (+/-650489.744) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -508244.064 std: (+/-684472.169) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -531246.568 std: (+/-688121.311) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -510668.226 std: (+/-653402.478) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -511582.469 std: (+/-654477.288) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -488677.710 std: (+/-626760.930) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -491844.420 std: (+/-646934.388) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -483789.574 std: (+/-630174.921) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -489181.273 std: (+/-643044.923) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -474039.597 std: (+/-581767.765) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -480714.734 std: (+/-630246.197) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -470544.050 std: (+/-625444.058) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -491175.291 std: (+/-669851.318) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -485768.977 std: (+/-667830.938) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -482786.615 std: (+/-625385.222) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -370177.528 std: (+/-380966.705) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -365611.055 std: (+/-396197.506) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -365724.148 std: (+/-387170.251) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -354754.823 std: (+/-367594.435) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -358532.040 std: (+/-386557.664) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -375807.633 std: (+/-405032.400) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -371237.394 std: (+/-417663.843) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -385089.893 std: (+/-470735.015) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -357615.381 std: (+/-340787.415) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -384899.616 std: (+/-461940.393) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -375796.734 std: (+/-393166.010) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -372557.588 std: (+/-413568.688) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -360737.156 std: (+/-355291.777) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -360782.441 std: (+/-348122.376) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -383206.402 std: (+/-398383.072) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -361967.432 std: (+/-380073.716) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -371957.004 std: (+/-386158.632) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -375931.200 std: (+/-409534.894) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -376466.561 std: (+/-399482.127) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -367324.868 std: (+/-392086.273) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -352761.046 std: (+/-415235.856) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -351422.974 std: (+/-386181.600) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -383035.660 std: (+/-533567.443) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -360671.265 std: (+/-457512.195) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -377792.768 std: (+/-479570.556) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -363226.644 std: (+/-452792.198) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -360179.436 std: (+/-456938.787) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -348351.470 std: (+/-408178.071) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -349053.390 std: (+/-455022.298) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -381055.349 std: (+/-501048.991) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -519503.693 std: (+/-812732.960) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -471250.610 std: (+/-586185.220) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -512550.392 std: (+/-760779.972) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 1}
