mean: -213310456.814 std: (+/-208162772.357) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 10, 'min_samples_leaf': 1}
mean: -261868928.549 std: (+/-389119340.485) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -260678188.460 std: (+/-392600704.699) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -257490023.209 std: (+/-387321895.738) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -260348535.398 std: (+/-390816816.032) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -280955687.856 std: (+/-495439069.308) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -278107264.176 std: (+/-510395147.706) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -277973447.367 std: (+/-491883067.582) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -278173405.867 std: (+/-522623695.984) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -281883815.452 std: (+/-509867365.271) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -277519585.806 std: (+/-497706732.423) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -278864851.983 std: (+/-498327755.567) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -277827758.963 std: (+/-504050085.368) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -279184201.839 std: (+/-505457206.474) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -281373675.523 std: (+/-516210460.420) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -277663543.632 std: (+/-508242614.419) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -275775709.231 std: (+/-499522923.555) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -282587305.441 std: (+/-521166278.630) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -276984050.829 std: (+/-496269076.728) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -277764235.751 std: (+/-499206713.954) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -276704831.197 std: (+/-495885715.549) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -279278498.482 std: (+/-510446267.501) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -280131195.324 std: (+/-506235455.055) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -279842262.618 std: (+/-504101278.717) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -276652134.897 std: (+/-500609292.785) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -279105738.152 std: (+/-535387906.540) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -273390493.272 std: (+/-490141124.075) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -276081935.962 std: (+/-506124065.026) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -268474282.989 std: (+/-481402985.667) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -277220225.231 std: (+/-507519637.800) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -275204844.873 std: (+/-502982669.644) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -273308665.223 std: (+/-490823221.834) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -276465827.827 std: (+/-505583177.676) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -277715231.112 std: (+/-511891144.891) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -274283732.212 std: (+/-510254819.864) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -215003119.944 std: (+/-212853916.618) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 80, 'min_samples_leaf': 1}
mean: -224515969.473 std: (+/-233142250.284) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': 80, 'min_samples_leaf': 1}
mean: -221205301.531 std: (+/-226922973.198) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': 80, 'min_samples_leaf': 1}
mean: -225439850.938 std: (+/-229147471.756) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': 80, 'min_samples_leaf': 1}
mean: -216554056.434 std: (+/-214216826.960) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': 80, 'min_samples_leaf': 1}
mean: -219208851.951 std: (+/-221458912.946) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': 80, 'min_samples_leaf': 1}
mean: -220515122.725 std: (+/-226902879.647) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': 80, 'min_samples_leaf': 1}
mean: -224946483.266 std: (+/-236743506.035) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': 80, 'min_samples_leaf': 1}
mean: -226429982.340 std: (+/-227630791.356) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': 80, 'min_samples_leaf': 1}
mean: -221218268.955 std: (+/-223623170.470) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': 80, 'min_samples_leaf': 1}
mean: -259096770.745 std: (+/-335522768.424) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': 80, 'min_samples_leaf': 1}
mean: -243912278.377 std: (+/-314495973.750) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': 80, 'min_samples_leaf': 1}
mean: -251124280.880 std: (+/-330732687.465) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': 80, 'min_samples_leaf': 1}
mean: -247771092.277 std: (+/-319153711.598) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': 80, 'min_samples_leaf': 1}
mean: -246384270.158 std: (+/-316984080.783) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': 80, 'min_samples_leaf': 1}
mean: -253824499.610 std: (+/-322027667.229) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': 80, 'min_samples_leaf': 1}
mean: -250736506.829 std: (+/-320773598.041) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': 80, 'min_samples_leaf': 1}
mean: -248249108.498 std: (+/-312997832.432) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': 80, 'min_samples_leaf': 1}
mean: -251111513.520 std: (+/-319285949.049) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': 80, 'min_samples_leaf': 1}
mean: -246157335.307 std: (+/-310377116.116) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': 80, 'min_samples_leaf': 1}
mean: -247552103.578 std: (+/-341085565.138) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': 80, 'min_samples_leaf': 1}
mean: -242191095.681 std: (+/-354048203.998) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': 80, 'min_samples_leaf': 1}
mean: -242382539.012 std: (+/-337088109.059) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': 80, 'min_samples_leaf': 1}
mean: -238528980.707 std: (+/-332873371.039) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': 80, 'min_samples_leaf': 1}
mean: -235793565.599 std: (+/-327407453.722) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': 80, 'min_samples_leaf': 1}
mean: -235951224.585 std: (+/-323520916.590) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': 80, 'min_samples_leaf': 1}
mean: -237307721.538 std: (+/-325350078.187) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': 80, 'min_samples_leaf': 1}
mean: -241505641.194 std: (+/-332997391.307) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': 80, 'min_samples_leaf': 1}
mean: -238356535.055 std: (+/-326612438.515) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': 80, 'min_samples_leaf': 1}
mean: -238633759.965 std: (+/-330635412.964) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': 80, 'min_samples_leaf': 1}
mean: -243596106.543 std: (+/-309533176.902) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 80, 'min_samples_leaf': 2}
mean: -246478462.280 std: (+/-311639528.163) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': 80, 'min_samples_leaf': 2}
mean: -240751913.030 std: (+/-296831338.439) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': 80, 'min_samples_leaf': 2}
mean: -241574312.022 std: (+/-289544813.771) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': 80, 'min_samples_leaf': 2}
mean: -240200531.370 std: (+/-298557147.548) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': 80, 'min_samples_leaf': 2}
mean: -244711817.664 std: (+/-298462561.029) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': 80, 'min_samples_leaf': 2}
mean: -244997769.935 std: (+/-310049130.090) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': 80, 'min_samples_leaf': 2}
mean: -244340845.609 std: (+/-303077837.856) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': 80, 'min_samples_leaf': 2}
mean: -243655765.501 std: (+/-301765122.862) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': 80, 'min_samples_leaf': 2}
mean: -242909625.154 std: (+/-298479104.407) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': 80, 'min_samples_leaf': 2}
mean: -253274405.243 std: (+/-336438512.805) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': 80, 'min_samples_leaf': 2}
mean: -247914953.555 std: (+/-322437546.190) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': 80, 'min_samples_leaf': 2}
mean: -250796402.357 std: (+/-322442608.260) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': 80, 'min_samples_leaf': 2}
mean: -248044851.752 std: (+/-325757279.089) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': 80, 'min_samples_leaf': 2}
mean: -250011929.783 std: (+/-335022781.628) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': 80, 'min_samples_leaf': 2}
mean: -250806869.564 std: (+/-320979950.297) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': 80, 'min_samples_leaf': 2}
mean: -249638416.990 std: (+/-331432325.962) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': 80, 'min_samples_leaf': 2}
mean: -250246708.169 std: (+/-326824677.069) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': 80, 'min_samples_leaf': 2}
mean: -246400489.653 std: (+/-326257187.850) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': 80, 'min_samples_leaf': 2}
mean: -248241224.663 std: (+/-324440760.002) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': 80, 'min_samples_leaf': 2}
mean: -229769604.866 std: (+/-316648863.274) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': 80, 'min_samples_leaf': 2}
mean: -236374492.116 std: (+/-333678053.937) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': 80, 'min_samples_leaf': 2}
mean: -243187445.325 std: (+/-345213521.739) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': 80, 'min_samples_leaf': 2}
mean: -240038213.508 std: (+/-345164744.570) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': 80, 'min_samples_leaf': 2}
mean: -237459512.407 std: (+/-337275991.523) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': 80, 'min_samples_leaf': 2}
mean: -240629010.917 std: (+/-337273921.787) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': 80, 'min_samples_leaf': 2}
mean: -237807503.199 std: (+/-336553968.619) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': 80, 'min_samples_leaf': 2}
mean: -240807527.502 std: (+/-348636585.855) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': 80, 'min_samples_leaf': 2}
mean: -238653945.794 std: (+/-337501196.782) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': 80, 'min_samples_leaf': 2}
mean: -236092431.204 std: (+/-339215927.082) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': 80, 'min_samples_leaf': 2}
mean: -261359078.040 std: (+/-466506105.587) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -263573824.853 std: (+/-456380962.070) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -263629943.492 std: (+/-459768166.775) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -265468751.527 std: (+/-459717597.683) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -264295597.035 std: (+/-455530675.916) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -263393926.057 std: (+/-463602478.334) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -263135900.152 std: (+/-446607114.122) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -263911427.939 std: (+/-461070715.733) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -262008970.854 std: (+/-451890921.751) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -260971282.517 std: (+/-450502578.342) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -267175958.819 std: (+/-490473724.537) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -267810598.321 std: (+/-464562141.380) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -265773881.411 std: (+/-462627636.933) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -265101543.325 std: (+/-450712244.694) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -265069107.144 std: (+/-462471152.735) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -261051409.159 std: (+/-455529181.613) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -261831590.796 std: (+/-454055901.609) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -264184115.186 std: (+/-463738570.220) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -262022772.347 std: (+/-456339935.565) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -264273598.352 std: (+/-466181984.634) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -267360155.103 std: (+/-469043840.438) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': 80, 'min_samples_leaf': 4}
mean: -259696129.857 std: (+/-455336054.130) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': 80, 'min_samples_leaf': 4}
