mean: -320779073.095 std: (+/-439945301.588) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 10, 'min_samples_leaf': 1}
mean: -215954254.197 std: (+/-360893808.023) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -226705863.464 std: (+/-357931046.100) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -217394107.825 std: (+/-359173030.406) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -234993640.276 std: (+/-364557949.485) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -204576552.035 std: (+/-347517940.392) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -222220300.641 std: (+/-352431725.629) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -225356449.707 std: (+/-366454081.912) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -219406989.643 std: (+/-365884312.162) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -205191513.125 std: (+/-340942393.742) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -246197199.289 std: (+/-382420109.428) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -222990345.350 std: (+/-363174550.916) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -229969151.081 std: (+/-361027699.428) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -210053887.199 std: (+/-353443760.996) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -214465826.787 std: (+/-351134023.204) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -212772574.137 std: (+/-346582940.578) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -210042881.043 std: (+/-344940970.845) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -218126283.278 std: (+/-350184988.357) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -191950136.083 std: (+/-342818695.963) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -206828324.788 std: (+/-367496090.981) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': 40, 'min_samples_leaf': 4}
mean: -344760085.871 std: (+/-421379781.363) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -328490041.363 std: (+/-461604990.534) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -325323202.658 std: (+/-429190603.692) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -321367768.925 std: (+/-418648219.715) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -326996168.492 std: (+/-405166608.798) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -330046888.011 std: (+/-427576219.387) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -314506951.418 std: (+/-414047511.338) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -319053014.074 std: (+/-455973994.988) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -338552444.515 std: (+/-411656147.132) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -329706925.947 std: (+/-402455383.981) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -342242541.691 std: (+/-442884306.025) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -334859044.711 std: (+/-457806356.693) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -338433598.137 std: (+/-467130200.884) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -318497571.172 std: (+/-468001216.436) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -340083252.486 std: (+/-426695761.592) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -334589247.611 std: (+/-455541388.740) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -327434493.475 std: (+/-464081858.319) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -318999630.244 std: (+/-483066330.420) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -338118342.561 std: (+/-453911791.267) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -337101486.819 std: (+/-440476534.667) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -301510672.404 std: (+/-456844323.672) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -296786395.915 std: (+/-439119354.073) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -290885211.954 std: (+/-433665768.004) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -295690819.533 std: (+/-428232803.894) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -298038478.096 std: (+/-451922617.070) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -306061867.600 std: (+/-434617683.400) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -304180286.530 std: (+/-454655629.533) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -297254653.391 std: (+/-465956094.873) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -300680703.260 std: (+/-434078638.270) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -295193463.438 std: (+/-430208864.953) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -246577723.098 std: (+/-369763830.726) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -237677998.095 std: (+/-330489438.898) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -266781415.263 std: (+/-333915090.079) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -248885482.963 std: (+/-336460901.210) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -243491168.100 std: (+/-360271799.645) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -262022081.644 std: (+/-332402714.874) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -242624488.553 std: (+/-354667627.950) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -251362735.109 std: (+/-382730882.884) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -248009920.743 std: (+/-397061106.515) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -265204019.084 std: (+/-342769698.110) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -266695816.801 std: (+/-446754818.438) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -267455024.337 std: (+/-447433499.884) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -281864866.881 std: (+/-408096412.635) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -253709462.241 std: (+/-442182174.192) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -257298448.869 std: (+/-436593952.037) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -256121542.983 std: (+/-437935306.679) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -272596988.191 std: (+/-440634716.403) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -279250677.662 std: (+/-397295360.411) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -272900142.580 std: (+/-420125528.366) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -274173067.159 std: (+/-442081292.449) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -257978853.429 std: (+/-381197090.271) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -248269508.196 std: (+/-396212654.786) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -249808865.317 std: (+/-391308581.341) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -249590786.220 std: (+/-401063073.474) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -259272122.011 std: (+/-400955828.324) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -249188748.839 std: (+/-402125296.038) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -253666530.460 std: (+/-407435084.093) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -255017613.671 std: (+/-405477894.846) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -252708103.552 std: (+/-389410257.937) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -251804665.601 std: (+/-403841985.591) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 2}
mean: -235697886.594 std: (+/-339859125.586) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -238066859.427 std: (+/-326287425.130) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -227316103.392 std: (+/-326612021.449) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -231231012.940 std: (+/-324076984.896) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -248001191.040 std: (+/-320747618.097) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -236599681.715 std: (+/-322753489.458) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -239369942.839 std: (+/-321779235.397) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -246595623.975 std: (+/-324077366.932) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -242492306.093 std: (+/-319284396.629) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -237465084.341 std: (+/-323135438.052) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -223311037.037 std: (+/-342968161.508) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -239475522.510 std: (+/-327434390.440) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -229213462.636 std: (+/-326859006.881) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -231068874.760 std: (+/-326508839.772) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -233906057.896 std: (+/-324264356.070) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -233080584.223 std: (+/-323140707.611) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -245472300.354 std: (+/-323896159.349) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -244050198.325 std: (+/-321608350.731) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -231629567.368 std: (+/-327904829.807) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -241105174.717 std: (+/-323711967.066) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -221691375.314 std: (+/-345270026.976) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -224589804.941 std: (+/-335856678.927) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -229487264.362 std: (+/-329552103.314) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -229178724.655 std: (+/-328607262.868) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -228434233.168 std: (+/-330206558.006) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -231199504.148 std: (+/-328209029.219) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -230516942.120 std: (+/-329000761.150) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -229087378.999 std: (+/-328024274.416) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -228949925.193 std: (+/-330015800.887) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -229188219.622 std: (+/-327839569.332) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': 60, 'min_samples_leaf': 4}
mean: -221977162.648 std: (+/-297628461.909) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -222735529.506 std: (+/-284239820.398) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -229437619.186 std: (+/-327885253.195) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -216742935.199 std: (+/-337782385.629) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -258244510.139 std: (+/-326083473.599) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -228808339.297 std: (+/-312752402.175) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 1}
mean: -239548350.034 std: (+/-343972707.999) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': 60, 'min_samples_leaf': 1}
